Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Risk_Score,Risk_Category,Overall_Satisfaction,Income_Per_Company_Year,Engagement_Index,Automated_HR_Action,Target_ONET_Code,Current_Skills,Skill_Gap,Skill_Match_Pct,Recommendation
29,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,611,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,0.08146238,Low Risk,3.3333333333333335,1065.5,4.0,LOW RISK: Continue standard career development and engagement tracking.,51-9195.05,"Microsoft Excel, Critical Thinking, Active Listening","Monitoring, Microsoft Outlook",60.0,Start: Monitoring
33,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,612,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,0.007828801,Low Risk,2.3333333333333335,2312.0,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,27-2041.00,"Active Listening, Speaking, Reading Comprehension, Writing, Active Learning, Monitoring, Microsoft Word, Microsoft Excel","Critical Thinking, Learning Strategies, Microsoft Office software, Microsoft Outlook, Microsoft PowerPoint",61.54,Start: Critical Thinking
31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,1,613,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,0.19941092,Low Risk,3.3333333333333335,1926.1666666666667,3.0,LOW RISK: Continue standard career development and engagement tracking.,47-1011.03,"Learning Strategies, Microsoft Windows, Critical Thinking, Microsoft Outlook, Speaking, Writing, Microsoft Office software, Active Learning, Microsoft Excel, Mathematics, Microsoft Project, Oracle Primavera Enterprise Project Portfolio Management, Autodesk AutoCAD, Microsoft Visio, Reading Comprehension, Microsoft PowerPoint, Active Listening","Monitoring, Autodesk AutoCAD Civil 3D, Autodesk Revit, Microsoft Word",80.95,Start: Monitoring
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,1,614,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,0.97257555,High Risk,2.6666666666666665,1878.0,2.3333333333333335,HIGH RISK: HR review; retention conversation; career-path and compensation review.,41-4012.00,"Active Listening, Critical Thinking, Reading Comprehension, Adobe Illustrator, Salesforce software, Speaking, Adobe Acrobat, Microsoft PowerPoint, Microsoft Office software, Autodesk AutoCAD, Adobe InDesign, Microsoft Outlook, Active Learning, Adobe Creative Cloud software, Apple macOS","Writing, Monitoring, Microsoft Excel, Adobe Photoshop",78.95,Start: Writing
40,No,Non-Travel,1094,Sales,28,3,Other,1,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1,0.09809744,Low Risk,2.3333333333333335,5466.0,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Active Listening, Reading Comprehension, Writing, Microsoft Office software, Critical Thinking","Speaking, Microsoft Excel",71.43,Start: Speaking
41,No,Non-Travel,509,Research & Development,2,4,Other,1,616,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,0.1270635,Low Risk,1.6666666666666667,756.7777777777778,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,43-4051.00,"Reading Comprehension, Microsoft Outlook, Critical Thinking, Active Listening, Adobe Illustrator, Adobe Photoshop, Facebook, Adobe Acrobat, Speaking, Microsoft Office software, Kronos Workforce Timekeeper, Adobe Creative Cloud software","Writing, Monitoring, Microsoft Excel, Apple macOS, Google Docs, Intuit QuickBooks",66.67,Start: Writing
26,No,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0,0.4939039,Medium Risk,1.6666666666666667,4306.0,2.3333333333333335,MEDIUM RISK: Manager check-in; mentorship; targeted development plan.,53-3031.00,"Microsoft Office software, Microsoft Excel, Critical Thinking","Active Listening, Speaking, Reading Comprehension, Writing",42.86,Start: Active Listening
35,No,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3,0.071407326,Low Risk,2.6666666666666665,809.8333333333334,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Speaking, Microsoft Excel, Active Listening, Critical Thinking","Reading Comprehension, Writing, Microsoft Office software",57.14,Start: Reading Comprehension
34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,1,621,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,0.13273066,Low Risk,4.0,485.1818181818182,3.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Reading Comprehension, Microsoft Office software, Critical Thinking, Active Listening","Speaking, Writing, Microsoft Excel",57.14,Start: Speaking
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0,0.9910005,High Risk,3.0,1170.0,2.6666666666666665,HIGH RISK: HR review; retention conversation; career-path and compensation review.,51-9083.00,"Critical Thinking, Microsoft Outlook, SAP software, Microsoft Excel, Reading Comprehension","Monitoring, Microsoft Office software, Microsoft PowerPoint, Microsoft Word",55.56,Start: Monitoring
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,Y,No,17,3,4,80,0,12,3,4,6,5,1,2,0.025723953,Low Risk,3.3333333333333335,1070.142857142857,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,51-9195.05,"Microsoft Excel, Active Listening, Monitoring, Critical Thinking",Microsoft Outlook,80.0,Start: Microsoft Outlook
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,624,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2,0.25896084,Low Risk,2.6666666666666665,3509.0,2.0,LOW RISK: Continue standard career development and engagement tracking.,43-4051.00,"Adobe Photoshop, Microsoft Excel, Reading Comprehension, Monitoring, Microsoft Outlook, Active Listening, Speaking, Critical Thinking, Google Docs, Facebook, Kronos Workforce Timekeeper, Apple macOS, Adobe Illustrator, Adobe Creative Cloud software, Microsoft Office software","Writing, Adobe Acrobat, Intuit QuickBooks",83.33,Start: Writing
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,625,2,Female,91,3,4,Manager,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,0.027084062,Low Risk,1.6666666666666667,873.421052631579,2.0,LOW RISK: Continue standard career development and engagement tracking.,47-1011.03,"Writing, Oracle Primavera Enterprise Project Portfolio Management, Microsoft PowerPoint, Reading Comprehension, Microsoft Project, Microsoft Visio, Active Listening, Critical Thinking, Active Learning, Microsoft Office software, Speaking, Autodesk AutoCAD","Monitoring, Mathematics, Learning Strategies, Autodesk AutoCAD Civil 3D, Autodesk Revit, Microsoft Excel, Microsoft Outlook, Microsoft Windows, Microsoft Word",57.14,Start: Monitoring
37,No,Non-Travel,142,Sales,9,4,Medical,1,626,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,Y,No,13,3,4,80,1,9,6,3,9,5,7,7,0.084755465,Low Risk,2.3333333333333335,883.4,2.0,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Active Listening, Microsoft Excel, Writing, Critical Thinking, Speaking, Microsoft Office software",Reading Comprehension,85.71,Start: Reading Comprehension
52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9,0.023186646,Low Risk,2.3333333333333335,507.0,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Go, Writing, Active Learning, GitHub, Git, Apache Hadoop, Bash, Apache Kafka, Science, Ansible software, Active Listening, Learning Strategies, Mathematics, Monitoring, Docker, C++","Reading Comprehension, Critical Thinking, Speaking, Amazon Web Services AWS software, Apache Spark, C",72.73,Start: Reading Comprehension
32,Yes,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,0.7623779,High Risk,3.6666666666666665,941.4,3.3333333333333335,HIGH RISK: HR review; retention conversation; career-path and compensation review.,53-3031.00,"Reading Comprehension, Writing, Microsoft Excel, Active Listening","Speaking, Critical Thinking, Microsoft Office software",57.14,Start: Speaking
24,No,Travel_Frequently,535,Sales,24,3,Medical,1,632,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,Y,No,13,3,3,80,2,3,3,3,2,2,2,1,0.33982223,Low Risk,3.6666666666666665,800.0,3.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,41-4012.00,"Adobe Photoshop, Adobe InDesign, Reading Comprehension, Adobe Illustrator, Speaking, Microsoft Office software, Critical Thinking, Microsoft PowerPoint, Microsoft Outlook, Salesforce software","Active Listening, Writing, Active Learning, Monitoring, Microsoft Excel, Adobe Acrobat, Adobe Creative Cloud software, Apple macOS, Autodesk AutoCAD",52.63,Start: Active Listening
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0,0.038446568,Low Risk,3.0,4912.0,3.0,LOW RISK: Continue standard career development and engagement tracking.,43-4051.00,"Adobe Creative Cloud software, Facebook, Microsoft Excel, Adobe Acrobat, Speaking, Reading Comprehension, Adobe Photoshop, Microsoft Office software, Kronos Workforce Timekeeper, Writing, Monitoring","Active Listening, Critical Thinking, Microsoft Outlook, Adobe Illustrator, Apple macOS, Google Docs, Intuit QuickBooks",61.11,Start: Active Listening
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,635,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,Y,No,12,3,2,80,1,8,2,2,6,5,4,3,0.06321121,Low Risk,2.0,921.0,2.0,LOW RISK: Continue standard career development and engagement tracking.,51-9195.05,"Critical Thinking, Monitoring, Microsoft Excel","Active Listening, Microsoft Outlook",60.0,Start: Active Listening
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9,0.013678666,Low Risk,3.3333333333333335,609.4375,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,27-2041.00,"Microsoft PowerPoint, Writing, Learning Strategies, Critical Thinking, Active Learning, Microsoft Excel, Speaking, Active Listening, Reading Comprehension, Microsoft Word","Monitoring, Microsoft Office software, Microsoft Outlook",76.92,Start: Monitoring
24,No,Travel_Rarely,691,Research & Development,23,3,Medical,1,639,2,Male,89,4,1,Research Scientist,4,Married,2725,21630,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4,0.2641349,Low Risk,2.6666666666666665,389.2857142857143,3.0,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Monitoring, Apache Hadoop, Mathematics, Speaking, Science, Bash, C, Apache Spark, Active Learning, Amazon Web Services AWS software, C++, Learning Strategies, Writing, Go, GitHub","Reading Comprehension, Critical Thinking, Active Listening, Ansible software, Apache Kafka, Docker, Git",68.18,Start: Reading Comprehension
26,No,Travel_Rarely,703,Sales,28,2,Marketing,1,641,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,0.33129436,Low Risk,2.3333333333333335,1045.3333333333333,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Active Listening, Reading Comprehension, Writing","Speaking, Critical Thinking, Microsoft Excel, Microsoft Office software",42.86,Start: Speaking
24,No,Travel_Rarely,823,Research & Development,17,2,Other,1,643,4,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,Y,No,21,4,4,80,1,1,2,3,1,0,0,0,0.6519119,Medium Risk,3.3333333333333335,1063.5,3.0,MEDIUM RISK: Manager check-in; mentorship; targeted development plan.,51-9083.00,"SAP software, Reading Comprehension, Microsoft Word, Microsoft Office software, Microsoft Outlook","Critical Thinking, Monitoring, Microsoft Excel, Microsoft PowerPoint",55.56,Start: Critical Thinking
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,99,3,5,Manager,2,Married,18200,7999,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7,0.10676806,Low Risk,2.0,551.5151515151515,2.0,LOW RISK: Continue standard career development and engagement tracking.,47-1011.03,"Monitoring, Speaking, Mathematics, Writing, Microsoft Excel, Active Listening, Autodesk AutoCAD, Microsoft Windows, Autodesk Revit, Autodesk AutoCAD Civil 3D, Critical Thinking, Microsoft Visio, Microsoft Project, Microsoft Outlook, Active Learning, Microsoft Word","Reading Comprehension, Learning Strategies, Microsoft Office software, Microsoft PowerPoint, Oracle Primavera Enterprise Project Portfolio Management",76.19,Start: Reading Comprehension
25,No,Travel_Rarely,622,Sales,13,1,Medical,1,645,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,Y,No,11,3,3,80,0,7,1,3,7,4,0,6,0.25806403,Low Risk,2.6666666666666665,262.0,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,41-4012.00,"Writing, Microsoft PowerPoint, Apple macOS, Adobe Acrobat, Microsoft Excel, Speaking, Reading Comprehension, Autodesk AutoCAD, Adobe Illustrator, Microsoft Outlook, Monitoring, Adobe InDesign, Microsoft Office software, Active Learning","Active Listening, Critical Thinking, Salesforce software, Adobe Creative Cloud software, Adobe Photoshop",73.68,Start: Active Listening
24,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,647,1,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,Y,Yes,16,3,4,80,1,6,4,3,6,3,1,2,0.8919893,High Risk,2.6666666666666665,412.2857142857143,2.3333333333333335,HIGH RISK: HR review; retention conversation; career-path and compensation review.,51-9083.00,"Microsoft Office software, Microsoft Excel, Critical Thinking, Microsoft PowerPoint, Reading Comprehension","Monitoring, Microsoft Outlook, Microsoft Word, SAP software",55.56,Start: Monitoring
30,Yes,Travel_Frequently,448,Sales,12,4,Life Sciences,1,648,2,Male,74,2,1,Sales Representative,1,Married,2033,14470,1,Y,No,18,3,3,80,1,1,2,4,1,0,0,0,0.93997777,High Risk,2.0,1016.5,2.3333333333333335,HIGH RISK: HR review; retention conversation; career-path and compensation review.,41-4012.00,"Autodesk AutoCAD, Adobe Creative Cloud software, Speaking, Reading Comprehension, Adobe Photoshop, Microsoft PowerPoint, Microsoft Excel, Active Learning, Microsoft Office software, Microsoft Outlook","Active Listening, Critical Thinking, Writing, Monitoring, Salesforce software, Adobe Acrobat, Adobe Illustrator, Adobe InDesign, Apple macOS",52.63,Start: Active Listening
34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,649,2,Male,83,2,1,Research Scientist,4,Married,3622,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3,0.07593055,Low Risk,3.3333333333333335,517.4285714285714,3.0,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Apache Kafka, Apache Spark, Mathematics, Active Learning, Learning Strategies, Monitoring, Go, Bash, C, Active Listening, Ansible software, Writing, GitHub, Critical Thinking, Speaking, C++","Reading Comprehension, Science, Amazon Web Services AWS software, Apache Hadoop, Docker, Git",72.73,Start: Reading Comprehension
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,1,650,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,Y,No,17,3,3,80,0,9,2,1,3,1,1,2,0.7824846,High Risk,2.0,1058.25,1.3333333333333333,HIGH RISK: HR review; retention conversation; career-path and compensation review.,53-3031.00,"Writing, Speaking, Active Listening, Reading Comprehension","Critical Thinking, Microsoft Excel, Microsoft Office software",57.14,Start: Critical Thinking
35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,652,1,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,0.29040834,Low Risk,3.0,920.25,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,51-9083.00,"Microsoft Outlook, Microsoft PowerPoint, Microsoft Word, Reading Comprehension, Microsoft Office software","Critical Thinking, Monitoring, Microsoft Excel, SAP software",55.56,Start: Critical Thinking
31,No,Travel_Rarely,525,Sales,6,4,Medical,1,653,1,Male,66,4,2,Sales Executive,4,Divorced,5460,6219,4,Y,No,22,4,4,80,2,13,4,4,7,7,5,7,0.08757323,Low Risk,3.0,682.5,3.0,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Speaking, Reading Comprehension, Microsoft Office software, Active Listening, Microsoft Excel","Critical Thinking, Writing",71.43,Start: Critical Thinking
27,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,655,1,Female,66,2,1,Research Scientist,3,Divorced,2187,5013,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3,0.057282194,Low Risk,2.3333333333333335,364.5,2.0,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Mathematics, Active Learning, Git, Apache Spark, Active Listening, C, Writing, Reading Comprehension, Critical Thinking, Monitoring, Amazon Web Services AWS software, Docker, Speaking","Learning Strategies, Science, Ansible software, Apache Hadoop, Apache Kafka, Bash, C++, GitHub, Go",59.09,Start: Learning Strategies
37,No,Travel_Rarely,558,Sales,2,3,Marketing,1,656,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,Y,Yes,11,3,3,80,1,17,3,2,3,0,1,0,0.38974446,Low Risk,3.3333333333333335,2400.5,3.0,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Active Listening, Critical Thinking, Speaking, Writing","Reading Comprehension, Microsoft Excel, Microsoft Office software",57.14,Start: Reading Comprehension
20,No,Travel_Rarely,959,Research & Development,1,3,Life Sciences,1,657,4,Female,83,2,1,Research Scientist,2,Single,2836,11757,1,Y,No,13,3,4,80,0,1,0,4,1,0,0,0,0.14379229,Low Risk,3.3333333333333335,1418.0,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Apache Kafka, Speaking, Apache Hadoop, GitHub, C, Active Listening, Active Learning, Go, Amazon Web Services AWS software, Critical Thinking, Mathematics, Docker, Monitoring, Writing, Learning Strategies, Apache Spark, Git, Ansible software","Reading Comprehension, Science, Bash, C++",81.82,Start: Reading Comprehension
