EmployeeID,TargetRoleONET,CurrentSkill
587,43-4051.00,Adobe Creative Cloud software
587,43-4051.00,Monitoring
587,43-4051.00,Writing
587,43-4051.00,Critical Thinking
587,43-4051.00,Adobe Illustrator
587,43-4051.00,Google Docs
587,43-4051.00,Intuit QuickBooks
590,43-4161.00,Microsoft PowerPoint
590,43-4161.00,Microsoft Visio
590,43-4161.00,Microsoft Access
590,43-4161.00,Critical Thinking
590,43-4161.00,Microsoft Excel
590,43-4161.00,Microsoft Outlook
590,43-4161.00,Writing
590,43-4161.00,Active Learning
590,43-4161.00,Monitoring
590,43-4161.00,Applicant tracking software
591,51-9083.00,Microsoft Word
591,51-9083.00,Microsoft Office software
591,51-9083.00,Monitoring
591,51-9083.00,Microsoft PowerPoint
591,51-9083.00,Critical Thinking
591,51-9083.00,Microsoft Excel
592,53-3031.00,Writing
592,53-3031.00,Microsoft Office software
592,53-3031.00,Microsoft Excel
592,53-3031.00,Reading Comprehension
592,53-3031.00,Speaking
593,51-9083.00,Reading Comprehension
593,51-9083.00,Critical Thinking
593,51-9083.00,Microsoft PowerPoint
593,51-9083.00,Microsoft Word
593,51-9083.00,Microsoft Office software
593,51-9083.00,Monitoring
593,51-9083.00,SAP software
595,53-3031.00,Microsoft Excel
595,53-3031.00,Reading Comprehension
595,53-3031.00,Active Listening
595,53-3031.00,Microsoft Office software
597,47-1011.03,Monitoring
597,47-1011.03,Autodesk AutoCAD
597,47-1011.03,Microsoft Office software
597,47-1011.03,Microsoft Project
597,47-1011.03,Microsoft Visio
597,47-1011.03,Critical Thinking
597,47-1011.03,Reading Comprehension
597,47-1011.03,Autodesk Revit
597,47-1011.03,Writing
597,47-1011.03,Active Listening
597,47-1011.03,Autodesk AutoCAD Civil 3D
597,47-1011.03,Active Learning
597,47-1011.03,Microsoft Windows
597,47-1011.03,Microsoft Outlook
599,53-3031.00,Microsoft Office software
599,53-3031.00,Critical Thinking
599,53-3031.00,Microsoft Excel
599,53-3031.00,Speaking
599,53-3031.00,Reading Comprehension
600,53-3031.00,Speaking
600,53-3031.00,Microsoft Office software
600,53-3031.00,Microsoft Excel
600,53-3031.00,Reading Comprehension
600,53-3031.00,Writing
601,51-9195.05,Active Listening
601,51-9195.05,Microsoft Excel
601,51-9195.05,Microsoft Outlook
602,51-9083.00,Reading Comprehension
602,51-9083.00,Microsoft Word
602,51-9083.00,SAP software
602,51-9083.00,Microsoft PowerPoint
602,51-9083.00,Microsoft Outlook
602,51-9083.00,Microsoft Excel
602,51-9083.00,Microsoft Office software
604,53-3031.00,Speaking
604,53-3031.00,Microsoft Excel
604,53-3031.00,Microsoft Office software
604,53-3031.00,Reading Comprehension
604,53-3031.00,Writing
605,51-9195.05,Critical Thinking
605,51-9195.05,Microsoft Outlook
605,51-9195.05,Monitoring
606,53-3031.00,Microsoft Office software
606,53-3031.00,Microsoft Excel
606,53-3031.00,Speaking
606,53-3031.00,Writing
606,53-3031.00,Reading Comprehension
606,53-3031.00,Active Listening
608,43-4161.00,Google Docs
608,43-4161.00,Active Learning
608,43-4161.00,Microsoft Office software
608,43-4161.00,Critical Thinking
608,43-4161.00,Microsoft Visio
608,43-4161.00,Microsoft SharePoint
608,43-4161.00,Writing
608,43-4161.00,Microsoft Excel
608,43-4161.00,Reading Comprehension
608,43-4161.00,Active Listening
608,43-4161.00,Microsoft Outlook
608,43-4161.00,Applicant tracking software
608,43-4161.00,Speaking
608,43-4161.00,Microsoft Access
608,43-4161.00,Monitoring
611,51-9195.05,Microsoft Excel
611,51-9195.05,Critical Thinking
611,51-9195.05,Active Listening
612,27-2041.00,Active Listening
612,27-2041.00,Speaking
612,27-2041.00,Reading Comprehension
612,27-2041.00,Writing
612,27-2041.00,Active Learning
612,27-2041.00,Monitoring
612,27-2041.00,Microsoft Word
612,27-2041.00,Microsoft Excel
613,47-1011.03,Learning Strategies
613,47-1011.03,Microsoft Windows
613,47-1011.03,Critical Thinking
613,47-1011.03,Microsoft Outlook
613,47-1011.03,Speaking
613,47-1011.03,Writing
613,47-1011.03,Microsoft Office software
613,47-1011.03,Active Learning
613,47-1011.03,Microsoft Excel
613,47-1011.03,Mathematics
613,47-1011.03,Microsoft Project
613,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
613,47-1011.03,Autodesk AutoCAD
613,47-1011.03,Microsoft Visio
613,47-1011.03,Reading Comprehension
613,47-1011.03,Microsoft PowerPoint
613,47-1011.03,Active Listening
614,41-4012.00,Active Listening
614,41-4012.00,Critical Thinking
614,41-4012.00,Reading Comprehension
614,41-4012.00,Adobe Illustrator
614,41-4012.00,Salesforce software
614,41-4012.00,Speaking
614,41-4012.00,Adobe Acrobat
614,41-4012.00,Microsoft PowerPoint
614,41-4012.00,Microsoft Office software
614,41-4012.00,Autodesk AutoCAD
614,41-4012.00,Adobe InDesign
614,41-4012.00,Microsoft Outlook
614,41-4012.00,Active Learning
614,41-4012.00,Adobe Creative Cloud software
614,41-4012.00,Apple macOS
615,53-3031.00,Active Listening
615,53-3031.00,Reading Comprehension
615,53-3031.00,Writing
615,53-3031.00,Microsoft Office software
615,53-3031.00,Critical Thinking
616,43-4051.00,Reading Comprehension
616,43-4051.00,Microsoft Outlook
616,43-4051.00,Critical Thinking
616,43-4051.00,Active Listening
616,43-4051.00,Adobe Illustrator
616,43-4051.00,Adobe Photoshop
616,43-4051.00,Facebook
616,43-4051.00,Adobe Acrobat
616,43-4051.00,Speaking
616,43-4051.00,Microsoft Office software
616,43-4051.00,Kronos Workforce Timekeeper
616,43-4051.00,Adobe Creative Cloud software
618,53-3031.00,Microsoft Office software
618,53-3031.00,Microsoft Excel
618,53-3031.00,Critical Thinking
620,53-3031.00,Speaking
620,53-3031.00,Microsoft Excel
620,53-3031.00,Active Listening
620,53-3031.00,Critical Thinking
621,53-3031.00,Reading Comprehension
621,53-3031.00,Microsoft Office software
621,53-3031.00,Critical Thinking
621,53-3031.00,Active Listening
622,51-9083.00,Critical Thinking
622,51-9083.00,Microsoft Outlook
622,51-9083.00,SAP software
622,51-9083.00,Microsoft Excel
622,51-9083.00,Reading Comprehension
623,51-9195.05,Microsoft Excel
623,51-9195.05,Active Listening
623,51-9195.05,Monitoring
623,51-9195.05,Critical Thinking
624,43-4051.00,Adobe Photoshop
624,43-4051.00,Microsoft Excel
624,43-4051.00,Reading Comprehension
624,43-4051.00,Monitoring
624,43-4051.00,Microsoft Outlook
624,43-4051.00,Active Listening
624,43-4051.00,Speaking
624,43-4051.00,Critical Thinking
624,43-4051.00,Google Docs
624,43-4051.00,Facebook
624,43-4051.00,Kronos Workforce Timekeeper
624,43-4051.00,Apple macOS
624,43-4051.00,Adobe Illustrator
624,43-4051.00,Adobe Creative Cloud software
624,43-4051.00,Microsoft Office software
625,47-1011.03,Writing
625,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
625,47-1011.03,Microsoft PowerPoint
625,47-1011.03,Reading Comprehension
625,47-1011.03,Microsoft Project
625,47-1011.03,Microsoft Visio
625,47-1011.03,Active Listening
625,47-1011.03,Critical Thinking
625,47-1011.03,Active Learning
625,47-1011.03,Microsoft Office software
625,47-1011.03,Speaking
625,47-1011.03,Autodesk AutoCAD
626,53-3031.00,Active Listening
626,53-3031.00,Microsoft Excel
626,53-3031.00,Writing
626,53-3031.00,Critical Thinking
626,53-3031.00,Speaking
626,53-3031.00,Microsoft Office software
630,15-1221.00,Go
630,15-1221.00,Writing
630,15-1221.00,Active Learning
630,15-1221.00,GitHub
630,15-1221.00,Git
630,15-1221.00,Apache Hadoop
630,15-1221.00,Bash
630,15-1221.00,Apache Kafka
630,15-1221.00,Science
630,15-1221.00,Ansible software
630,15-1221.00,Active Listening
630,15-1221.00,Learning Strategies
630,15-1221.00,Mathematics
630,15-1221.00,Monitoring
630,15-1221.00,Docker
630,15-1221.00,C++
631,53-3031.00,Reading Comprehension
631,53-3031.00,Writing
631,53-3031.00,Microsoft Excel
631,53-3031.00,Active Listening
632,41-4012.00,Adobe Photoshop
632,41-4012.00,Adobe InDesign
632,41-4012.00,Reading Comprehension
632,41-4012.00,Adobe Illustrator
632,41-4012.00,Speaking
632,41-4012.00,Microsoft Office software
632,41-4012.00,Critical Thinking
632,41-4012.00,Microsoft PowerPoint
632,41-4012.00,Microsoft Outlook
632,41-4012.00,Salesforce software
634,43-4051.00,Adobe Creative Cloud software
634,43-4051.00,Facebook
634,43-4051.00,Microsoft Excel
634,43-4051.00,Adobe Acrobat
634,43-4051.00,Speaking
634,43-4051.00,Reading Comprehension
634,43-4051.00,Adobe Photoshop
634,43-4051.00,Microsoft Office software
634,43-4051.00,Kronos Workforce Timekeeper
634,43-4051.00,Writing
634,43-4051.00,Monitoring
635,51-9195.05,Critical Thinking
635,51-9195.05,Monitoring
635,51-9195.05,Microsoft Excel
638,27-2041.00,Microsoft PowerPoint
638,27-2041.00,Writing
638,27-2041.00,Learning Strategies
638,27-2041.00,Critical Thinking
638,27-2041.00,Active Learning
638,27-2041.00,Microsoft Excel
638,27-2041.00,Speaking
638,27-2041.00,Active Listening
638,27-2041.00,Reading Comprehension
638,27-2041.00,Microsoft Word
639,15-1221.00,Monitoring
639,15-1221.00,Apache Hadoop
639,15-1221.00,Mathematics
639,15-1221.00,Speaking
639,15-1221.00,Science
639,15-1221.00,Bash
639,15-1221.00,C
639,15-1221.00,Apache Spark
639,15-1221.00,Active Learning
639,15-1221.00,Amazon Web Services AWS software
639,15-1221.00,C++
639,15-1221.00,Learning Strategies
639,15-1221.00,Writing
639,15-1221.00,Go
639,15-1221.00,GitHub
641,53-3031.00,Active Listening
641,53-3031.00,Reading Comprehension
641,53-3031.00,Writing
643,51-9083.00,SAP software
643,51-9083.00,Reading Comprehension
643,51-9083.00,Microsoft Word
643,51-9083.00,Microsoft Office software
643,51-9083.00,Microsoft Outlook
644,47-1011.03,Monitoring
644,47-1011.03,Speaking
644,47-1011.03,Mathematics
644,47-1011.03,Writing
644,47-1011.03,Microsoft Excel
644,47-1011.03,Active Listening
644,47-1011.03,Autodesk AutoCAD
644,47-1011.03,Microsoft Windows
644,47-1011.03,Autodesk Revit
644,47-1011.03,Autodesk AutoCAD Civil 3D
644,47-1011.03,Critical Thinking
644,47-1011.03,Microsoft Visio
644,47-1011.03,Microsoft Project
644,47-1011.03,Microsoft Outlook
644,47-1011.03,Active Learning
644,47-1011.03,Microsoft Word
645,41-4012.00,Writing
645,41-4012.00,Microsoft PowerPoint
645,41-4012.00,Apple macOS
645,41-4012.00,Adobe Acrobat
645,41-4012.00,Microsoft Excel
645,41-4012.00,Speaking
645,41-4012.00,Reading Comprehension
645,41-4012.00,Autodesk AutoCAD
645,41-4012.00,Adobe Illustrator
645,41-4012.00,Microsoft Outlook
645,41-4012.00,Monitoring
645,41-4012.00,Adobe InDesign
645,41-4012.00,Microsoft Office software
645,41-4012.00,Active Learning
647,51-9083.00,Microsoft Office software
647,51-9083.00,Microsoft Excel
647,51-9083.00,Critical Thinking
647,51-9083.00,Microsoft PowerPoint
647,51-9083.00,Reading Comprehension
648,41-4012.00,Autodesk AutoCAD
648,41-4012.00,Adobe Creative Cloud software
648,41-4012.00,Speaking
648,41-4012.00,Reading Comprehension
648,41-4012.00,Adobe Photoshop
648,41-4012.00,Microsoft PowerPoint
648,41-4012.00,Microsoft Excel
648,41-4012.00,Active Learning
648,41-4012.00,Microsoft Office software
648,41-4012.00,Microsoft Outlook
649,15-1221.00,Apache Kafka
649,15-1221.00,Apache Spark
649,15-1221.00,Mathematics
649,15-1221.00,Active Learning
649,15-1221.00,Learning Strategies
649,15-1221.00,Monitoring
649,15-1221.00,Go
649,15-1221.00,Bash
649,15-1221.00,C
649,15-1221.00,Active Listening
649,15-1221.00,Ansible software
649,15-1221.00,Writing
649,15-1221.00,GitHub
649,15-1221.00,Critical Thinking
649,15-1221.00,Speaking
649,15-1221.00,C++
650,53-3031.00,Writing
650,53-3031.00,Speaking
650,53-3031.00,Active Listening
650,53-3031.00,Reading Comprehension
652,51-9083.00,Microsoft Outlook
652,51-9083.00,Microsoft PowerPoint
652,51-9083.00,Microsoft Word
652,51-9083.00,Reading Comprehension
652,51-9083.00,Microsoft Office software
653,53-3031.00,Speaking
653,53-3031.00,Reading Comprehension
653,53-3031.00,Microsoft Office software
653,53-3031.00,Active Listening
653,53-3031.00,Microsoft Excel
655,15-1221.00,Mathematics
655,15-1221.00,Active Learning
655,15-1221.00,Git
655,15-1221.00,Apache Spark
655,15-1221.00,Active Listening
655,15-1221.00,C
655,15-1221.00,Writing
655,15-1221.00,Reading Comprehension
655,15-1221.00,Critical Thinking
655,15-1221.00,Monitoring
655,15-1221.00,Amazon Web Services AWS software
655,15-1221.00,Docker
655,15-1221.00,Speaking
656,53-3031.00,Active Listening
656,53-3031.00,Critical Thinking
656,53-3031.00,Speaking
656,53-3031.00,Writing
657,15-1221.00,Apache Kafka
657,15-1221.00,Speaking
657,15-1221.00,Apache Hadoop
657,15-1221.00,GitHub
657,15-1221.00,C
657,15-1221.00,Active Listening
657,15-1221.00,Active Learning
657,15-1221.00,Go
657,15-1221.00,Amazon Web Services AWS software
657,15-1221.00,Critical Thinking
657,15-1221.00,Mathematics
657,15-1221.00,Docker
657,15-1221.00,Monitoring
657,15-1221.00,Writing
657,15-1221.00,Learning Strategies
657,15-1221.00,Apache Spark
657,15-1221.00,Git
657,15-1221.00,Ansible software
659,43-4051.00,Apple macOS
659,43-4051.00,Adobe Acrobat
659,43-4051.00,Adobe Photoshop
659,43-4051.00,Adobe Creative Cloud software
659,43-4051.00,Microsoft Office software
659,43-4051.00,Critical Thinking
659,43-4051.00,Microsoft Outlook
659,43-4051.00,Microsoft Excel
659,43-4051.00,Google Docs
659,43-4051.00,Intuit QuickBooks
659,43-4051.00,Facebook
661,27-2041.00,Microsoft Word
661,27-2041.00,Reading Comprehension
661,27-2041.00,Microsoft Excel
661,27-2041.00,Writing
661,27-2041.00,Learning Strategies
661,27-2041.00,Critical Thinking
662,15-1221.00,Go
662,15-1221.00,Science
662,15-1221.00,Learning Strategies
662,15-1221.00,Monitoring
662,15-1221.00,Amazon Web Services AWS software
662,15-1221.00,GitHub
662,15-1221.00,Writing
662,15-1221.00,Apache Hadoop
662,15-1221.00,Mathematics
662,15-1221.00,Critical Thinking
662,15-1221.00,Apache Spark
662,15-1221.00,Speaking
662,15-1221.00,Active Listening
662,15-1221.00,C
662,15-1221.00,Ansible software
662,15-1221.00,Git
662,15-1221.00,Apache Kafka
662,15-1221.00,C++
663,51-9083.00,Microsoft PowerPoint
663,51-9083.00,Microsoft Excel
663,51-9083.00,Critical Thinking
663,51-9083.00,Reading Comprehension
663,51-9083.00,Microsoft Office software
663,51-9083.00,Monitoring
663,51-9083.00,Microsoft Outlook
664,47-1011.03,Writing
664,47-1011.03,Microsoft PowerPoint
664,47-1011.03,Mathematics
664,47-1011.03,Microsoft Visio
664,47-1011.03,Monitoring
664,47-1011.03,Active Listening
664,47-1011.03,Autodesk AutoCAD
664,47-1011.03,Microsoft Excel
664,47-1011.03,Microsoft Outlook
664,47-1011.03,Autodesk AutoCAD Civil 3D
664,47-1011.03,Critical Thinking
664,47-1011.03,Microsoft Windows
664,47-1011.03,Microsoft Word
665,43-4161.00,Microsoft Office software
665,43-4161.00,Microsoft Access
665,43-4161.00,Applicant tracking software
665,43-4161.00,Active Listening
665,43-4161.00,Google Docs
665,43-4161.00,Oracle PeopleSoft
665,43-4161.00,Microsoft Visio
665,43-4161.00,Monitoring
665,43-4161.00,Microsoft Excel
665,43-4161.00,Microsoft SharePoint
666,41-4012.00,Active Listening
666,41-4012.00,Salesforce software
666,41-4012.00,Critical Thinking
666,41-4012.00,Microsoft PowerPoint
666,41-4012.00,Speaking
666,41-4012.00,Apple macOS
666,41-4012.00,Active Learning
666,41-4012.00,Writing
666,41-4012.00,Monitoring
666,41-4012.00,Adobe Creative Cloud software
666,41-4012.00,Microsoft Office software
666,41-4012.00,Microsoft Excel
666,41-4012.00,Adobe Illustrator
667,41-4012.00,Microsoft Office software
667,41-4012.00,Adobe Illustrator
667,41-4012.00,Adobe Creative Cloud software
667,41-4012.00,Writing
667,41-4012.00,Apple macOS
667,41-4012.00,Reading Comprehension
667,41-4012.00,Speaking
667,41-4012.00,Microsoft Outlook
667,41-4012.00,Salesforce software
667,41-4012.00,Microsoft Excel
667,41-4012.00,Critical Thinking
667,41-4012.00,Active Learning
669,41-4012.00,Critical Thinking
669,41-4012.00,Microsoft Office software
669,41-4012.00,Salesforce software
669,41-4012.00,Writing
669,41-4012.00,Active Learning
669,41-4012.00,Autodesk AutoCAD
669,41-4012.00,Adobe Creative Cloud software
669,41-4012.00,Microsoft Outlook
669,41-4012.00,Adobe Illustrator
669,41-4012.00,Active Listening
669,41-4012.00,Adobe Photoshop
669,41-4012.00,Monitoring
669,41-4012.00,Adobe InDesign
669,41-4012.00,Apple macOS
671,47-1011.03,Microsoft Outlook
671,47-1011.03,Microsoft PowerPoint
671,47-1011.03,Reading Comprehension
671,47-1011.03,Autodesk AutoCAD Civil 3D
671,47-1011.03,Microsoft Visio
671,47-1011.03,Active Learning
671,47-1011.03,Active Listening
671,47-1011.03,Microsoft Excel
671,47-1011.03,Mathematics
671,47-1011.03,Writing
671,47-1011.03,Speaking
671,47-1011.03,Microsoft Windows
675,15-1221.00,Amazon Web Services AWS software
675,15-1221.00,C++
675,15-1221.00,C
675,15-1221.00,Apache Hadoop
675,15-1221.00,Docker
675,15-1221.00,Apache Spark
675,15-1221.00,Learning Strategies
675,15-1221.00,Active Learning
675,15-1221.00,Git
675,15-1221.00,Speaking
675,15-1221.00,Critical Thinking
675,15-1221.00,Science
675,15-1221.00,Writing
675,15-1221.00,Active Listening
675,15-1221.00,Reading Comprehension
675,15-1221.00,GitHub
675,15-1221.00,Apache Kafka
677,53-3031.00,Speaking
677,53-3031.00,Microsoft Excel
677,53-3031.00,Microsoft Office software
677,53-3031.00,Writing
677,53-3031.00,Reading Comprehension
679,15-1221.00,C
679,15-1221.00,Bash
679,15-1221.00,Learning Strategies
679,15-1221.00,Amazon Web Services AWS software
679,15-1221.00,Science
679,15-1221.00,Mathematics
679,15-1221.00,Docker
679,15-1221.00,Apache Kafka
679,15-1221.00,Ansible software
679,15-1221.00,Speaking
679,15-1221.00,Reading Comprehension
679,15-1221.00,Go
679,15-1221.00,C++
680,15-1221.00,Science
680,15-1221.00,Apache Hadoop
680,15-1221.00,GitHub
680,15-1221.00,Docker
680,15-1221.00,Active Listening
680,15-1221.00,Bash
680,15-1221.00,Apache Spark
680,15-1221.00,Amazon Web Services AWS software
680,15-1221.00,C++
680,15-1221.00,Mathematics
680,15-1221.00,Apache Kafka
680,15-1221.00,Monitoring
680,15-1221.00,Speaking
680,15-1221.00,Git
682,53-3031.00,Microsoft Excel
682,53-3031.00,Critical Thinking
682,53-3031.00,Reading Comprehension
682,53-3031.00,Active Listening
683,15-1221.00,Apache Hadoop
683,15-1221.00,Go
683,15-1221.00,GitHub
683,15-1221.00,Active Learning
683,15-1221.00,Learning Strategies
683,15-1221.00,Science
683,15-1221.00,Bash
683,15-1221.00,Docker
683,15-1221.00,Mathematics
683,15-1221.00,Critical Thinking
683,15-1221.00,Apache Spark
684,53-3031.00,Reading Comprehension
684,53-3031.00,Microsoft Excel
684,53-3031.00,Active Listening
684,53-3031.00,Writing
686,51-9083.00,Monitoring
686,51-9083.00,SAP software
686,51-9083.00,Microsoft Excel
686,51-9083.00,Microsoft Outlook
686,51-9083.00,Microsoft Word
686,51-9083.00,Reading Comprehension
689,51-9195.05,Monitoring
689,51-9195.05,Microsoft Excel
689,51-9195.05,Microsoft Outlook
689,51-9195.05,Active Listening
690,53-3031.00,Critical Thinking
690,53-3031.00,Writing
690,53-3031.00,Microsoft Office software
690,53-3031.00,Reading Comprehension
691,15-1221.00,C
691,15-1221.00,Docker
691,15-1221.00,Active Listening
691,15-1221.00,Writing
691,15-1221.00,C++
691,15-1221.00,Apache Kafka
691,15-1221.00,Critical Thinking
691,15-1221.00,Active Learning
691,15-1221.00,GitHub
691,15-1221.00,Apache Spark
691,15-1221.00,Reading Comprehension
691,15-1221.00,Monitoring
692,43-4051.00,Intuit QuickBooks
692,43-4051.00,Microsoft Outlook
692,43-4051.00,Kronos Workforce Timekeeper
692,43-4051.00,Critical Thinking
